BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000115, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000168, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000199, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000254, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000205, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000198, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000155, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000201, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000195, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000201, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000200, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000244, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000193, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000204, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000201, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000246, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000299, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000146, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000178, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000200, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000140, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000149, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000151, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000267, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000262, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000251, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000205, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000156, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000200, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000145, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000202, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000209, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000175, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000204, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000159, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000191, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000151, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000157, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000204, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000204, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000302, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000222, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000152, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000202, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000189, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000191, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000195, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000192, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000249, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000160, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000186, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000197, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000186, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000202, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000257, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000150, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000212, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000204, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000195, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000299, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000203, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000202, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000193, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000195, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000149, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000241, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000215, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000174, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000174, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000155, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000160, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000199, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000200, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000218, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000261, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000190, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000209, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000255, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000208, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000237, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000202, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000209, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000206, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000135, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000199, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000209, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000259, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000307, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000168, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000147, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000184, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000209, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000176, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000219, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000161, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000149, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000271, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000249, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000213, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000188, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000202, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000195, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000246, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000193, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000160, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000210, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000254, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000207, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000208, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000209, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000207, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000174, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000179, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000222, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000215, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000170, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000206, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000223, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000205, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000160, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000209, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000196, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000149, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000196, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000179, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000182, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000199, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000291, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000199, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000174, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000259, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000198, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000243, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000196, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000198, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000258, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000198, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000179, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000204, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000209, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000177, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000210, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000202, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000135, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000203, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000257, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000209, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000165, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000151, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000211, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000225, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000200, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000162, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000195, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000200, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000145, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000203, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000252, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000154, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000106, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000179, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000194, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000192, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000196, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000257, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000119, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000191, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000164, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000191, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000198, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000197, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000198, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000156, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000204, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000196, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000194, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000144, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000159, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000200, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000205, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000173, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000195, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000191, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000194, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000196, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000157, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000164, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000198, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000200, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000204, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000198, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000208, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000198, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000162, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000198, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000158, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000194, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000196, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000200, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000246, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000203, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000245, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000207, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000214, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000213, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000312, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000195, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000192, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000204, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000308, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000206, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000161, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000198, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000201, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000255, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000205, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000154, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000202, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000116, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000192, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000194, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000254, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000196, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000208, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000207, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000121, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000196, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000203, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000198, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000298, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000195, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000199, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000197, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000135, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000226, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000191, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000167, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000164, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000252, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000209, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000159, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000154, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000191, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000162, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000168, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000197, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000185, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000246, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000187, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000201, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000151, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000162, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000198, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000195, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000175, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000199, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000213, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000198, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000156, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000149, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000176, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000197, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000213, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000156, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000149, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000257, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000212, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000186, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000218, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000211, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000198, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000194, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000250, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000201, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000408, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000355, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000364, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000391, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000361, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000394, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000366, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000448, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000233, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000229, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000286, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000197, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000210, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000194, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000195, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000221, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000200, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000247, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000215, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000161, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000181, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000203, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000160, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000163, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000161, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000174, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000107, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000196, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000152, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000236, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000189, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000195, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000195, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000160, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000337, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000382, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000366, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000360, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000267, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000362, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000487, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000262, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000180, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000180, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000225, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000234, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000217, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000206, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000210, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000161, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000210, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000238, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000215, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000148, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000195, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000168, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000128, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000154, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000162, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000213, -
,8, 4000,,1000, RS, lab004-075, 7, 7, 3, 10, 0.000216, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000198, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000172, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000164, -
,8, 4000,,1000, SR, lab004-074, 3, 3, 7, 10, 0.000179, -
,8, 4000,,1000, RS, lab004-075, 5, 5, 1, 6, 0.000141, -
,8, 4000,,1000, SR, lab004-074, 2, 2, 6, 8, 0.000149, -
,8, 4000,,1000, RS, lab004-075, 4, 4, 0, 4, 0.000161, -
,8, 4000,,1000, SR, lab004-074, 1, 1, 5, 6, 0.000165, -
,8, 4000,,1000, RS, lab004-075, 6, 6, 2, 8, 0.000139, -
,8, 4000,,1000, SR, lab004-074, 0, 0, 4, 4, 0.000155, -
